Date,Journal Number,Transaction Type,Transaction ID,Reference Number,Account,Account Type,Contact ID,Contact Name,Debit,Credit,Department,Branch,Description
2025-07-01,JRN-9416,Expense,ZE-8021,EXPREF-8021,ICICI Bank Current A/c,Bank,VEND-001,Alpha Supplies Pvt Ltd,0,58800,Administration,Bengaluru,Synthetic operating expense
2025-07-01,JRN-9417,Expense,ZE-8022,EXPREF-8022,Software Subscription,Expense,VEND-007,Global Packaging,52000,0,Sales,Mumbai,Synthetic operating expense
2025-07-01,JRN-9417,Expense,ZE-8022,EXPREF-8022,Input GST Recoverable,Other Current Asset,VEND-007,Global Packaging,0,0,Sales,Mumbai,Synthetic operating expense
2025-07-01,JRN-9417,Expense,ZE-8022,EXPREF-8022,HDFC Bank Current A/c,Bank,VEND-007,Global Packaging,0,52000,Sales,Mumbai,Synthetic operating expense
2025-07-18,JRN-9418,Expense,ZE-8023,EXPREF-8023,Marketing Expense,Expense,VEND-007,Global Packaging,85000,0,Finance,Ahmedabad,Synthetic operating expense
2025-07-18,JRN-9418,Expense,ZE-8023,EXPREF-8023,Input GST Recoverable,Other Current Asset,VEND-007,Global Packaging,4250,0,Finance,Ahmedabad,Synthetic operating expense
2025-07-18,JRN-9418,Expense,ZE-8023,EXPREF-8023,HDFC Bank Current A/c,Bank,VEND-007,Global Packaging,0,89250,Finance,Ahmedabad,Synthetic operating expense
2025-07-05,JRN-9419,Expense,ZE-8024,EXPREF-8024,Repairs & Maintenance,Expense,VEND-008,Horizon Security,15000,0,Operations,Mumbai,Synthetic operating expense
2025-07-05,JRN-9419,Expense,ZE-8024,EXPREF-8024,Input GST Recoverable,Other Current Asset,VEND-008,Horizon Security,750,0,Operations,Mumbai,Synthetic operating expense
2025-07-05,JRN-9419,Expense,ZE-8024,EXPREF-8024,HDFC Bank Current A/c,Bank,VEND-008,Horizon Security,0,15750,Operations,Mumbai,Synthetic operating expense
2025-08-01,JRN-9420,Expense,ZE-8025,EXPREF-8025,Travel Expense,Expense,VEND-007,Global Packaging,36000,0,Sales,Bengaluru,Synthetic operating expense
2025-08-01,JRN-9420,Expense,ZE-8025,EXPREF-8025,Input GST Recoverable,Other Current Asset,VEND-007,Global Packaging,1800,0,Sales,Bengaluru,Synthetic operating expense
2025-08-01,JRN-9420,Expense,ZE-8025,EXPREF-8025,ICICI Bank Current A/c,Bank,VEND-007,Global Packaging,0,37800,Sales,Bengaluru,Synthetic operating expense
2025-08-14,JRN-9421,Expense,ZE-8026,EXPREF-8026,Software Subscription,Expense,VEND-003,Crest Logistics,43000,0,Technology,Delhi,Synthetic operating expense
2025-08-14,JRN-9421,Expense,ZE-8026,EXPREF-8026,Input GST Recoverable,Other Current Asset,VEND-003,Crest Logistics,0,0,Technology,Delhi,Synthetic operating expense
2025-08-14,JRN-9421,Expense,ZE-8026,EXPREF-8026,ICICI Bank Current A/c,Bank,VEND-003,Crest Logistics,0,43000,Technology,Delhi,Synthetic operating expense
2025-08-21,JRN-9422,Expense,ZE-8027,EXPREF-8027,Marketing Expense,Expense,VEND-002,BoxPro Materials,58000,0,Finance,Kolkata,Synthetic operating expense
2025-08-21,JRN-9422,Expense,ZE-8027,EXPREF-8027,Input GST Recoverable,Other Current Asset,VEND-002,BoxPro Materials,10440,0,Finance,Kolkata,Synthetic operating expense
2025-08-21,JRN-9422,Expense,ZE-8027,EXPREF-8027,ICICI Bank Current A/c,Bank,VEND-002,BoxPro Materials,0,68440,Finance,Kolkata,Synthetic operating expense
2025-08-04,JRN-9423,Expense,ZE-8028,EXPREF-8028,Software Subscription,Expense,VEND-001,Alpha Supplies Pvt Ltd,25000,0,Operations,Kolkata,Synthetic operating expense
2025-08-04,JRN-9423,Expense,ZE-8028,EXPREF-8028,Input GST Recoverable,Other Current Asset,VEND-001,Alpha Supplies Pvt Ltd,0,0,Operations,Kolkata,Synthetic operating expense
2025-08-04,JRN-9423,Expense,ZE-8028,EXPREF-8028,HDFC Bank Current A/c,Bank,VEND-001,Alpha Supplies Pvt Ltd,0,25000,Operations,Kolkata,Synthetic operating expense
2025-08-06,JRN-9424,Expense,ZE-8029,EXPREF-8029,Marketing Expense,Expense,VEND-002,BoxPro Materials,29000,0,Technology,Bengaluru,Synthetic operating expense
2025-08-06,JRN-9424,Expense,ZE-8029,EXPREF-8029,Input GST Recoverable,Other Current Asset,VEND-002,BoxPro Materials,1450,0,Technology,Bengaluru,Synthetic operating expense
2025-08-06,JRN-9424,Expense,ZE-8029,EXPREF-8029,ICICI Bank Current A/c,Bank,VEND-002,BoxPro Materials,0,30450,Technology,Bengaluru,Synthetic operating expense
2025-08-16,JRN-9425,Expense,ZE-8030,EXPREF-8030,Software Subscription,Expense,VEND-008,Horizon Security,60000,0,Administration,Bengaluru,Synthetic operating expense
2025-08-16,JRN-9425,Expense,ZE-8030,EXPREF-8030,Input GST Recoverable,Other Current Asset,VEND-008,Horizon Security,10800,0,Administration,Bengaluru,Synthetic operating expense
2025-08-16,JRN-9425,Expense,ZE-8030,EXPREF-8030,ICICI Bank Current A/c,Bank,VEND-008,Horizon Security,0,70800,Administration,Bengaluru,Synthetic operating expense
2025-09-05,JRN-9426,Expense,ZE-8031,EXPREF-8031,Software Subscription,Expense,VEND-008,Horizon Security,55000,0,Administration,Bengaluru,Synthetic operating expense
2025-09-05,JRN-9426,Expense,ZE-8031,EXPREF-8031,Input GST Recoverable,Other Current Asset,VEND-008,Horizon Security,9900,0,Administration,Bengaluru,Synthetic operating expense
2025-09-05,JRN-9426,Expense,ZE-8031,EXPREF-8031,HDFC Bank Current A/c,Bank,VEND-008,Horizon Security,0,64900,Administration,Bengaluru,Synthetic operating expense
2025-09-18,JRN-9427,Expense,ZE-8032,EXPREF-8032,Travel Expense,Expense,VEND-002,BoxPro Materials,42000,0,Administration,Kolkata,Synthetic operating expense
2025-09-18,JRN-9427,Expense,ZE-8032,EXPREF-8032,Input GST Recoverable,Other Current Asset,VEND-002,BoxPro Materials,2100,0,Administration,Kolkata,Synthetic operating expense
2025-09-18,JRN-9427,Expense,ZE-8032,EXPREF-8032,HDFC Bank Current A/c,Bank,VEND-002,BoxPro Materials,0,44100,Administration,Kolkata,Synthetic operating expense
2025-09-10,JRN-9428,Expense,ZE-8033,EXPREF-8033,Office Supplies,Expense,VEND-005,Evergreen Technologies,40000,0,Sales,Bengaluru,Synthetic operating expense
2025-09-10,JRN-9428,Expense,ZE-8033,EXPREF-8033,Input GST Recoverable,Other Current Asset,VEND-005,Evergreen Technologies,7200,0,Sales,Bengaluru,Synthetic operating expense
2025-09-10,JRN-9428,Expense,ZE-8033,EXPREF-8033,HDFC Bank Current A/c,Bank,VEND-005,Evergreen Technologies,0,47200,Sales,Bengaluru,Synthetic operating expense
2025-09-09,JRN-9429,Expense,ZE-8034,EXPREF-8034,Software Subscription,Expense,VEND-003,Crest Logistics,40000,0,Finance,Ahmedabad,Synthetic operating expense
2025-09-09,JRN-9429,Expense,ZE-8034,EXPREF-8034,Input GST Recoverable,Other Current Asset,VEND-003,Crest Logistics,0,0,Finance,Ahmedabad,Synthetic operating expense
2025-09-09,JRN-9429,Expense,ZE-8034,EXPREF-8034,HDFC Bank Current A/c,Bank,VEND-003,Crest Logistics,0,40000,Finance,Ahmedabad,Synthetic operating expense
2025-09-16,JRN-9430,Expense,ZE-8035,EXPREF-8035,Travel Expense,Expense,VEND-008,Horizon Security,41000,0,Administration,Delhi,Synthetic operating expense
2025-09-16,JRN-9430,Expense,ZE-8035,EXPREF-8035,Input GST Recoverable,Other Current Asset,VEND-008,Horizon Security,2050,0,Administration,Delhi,Synthetic operating expense
2025-09-16,JRN-9430,Expense,ZE-8035,EXPREF-8035,HDFC Bank Current A/c,Bank,VEND-008,Horizon Security,0,43050,Administration,Delhi,Synthetic operating expense
2025-09-04,JRN-9431,Expense,ZE-8036,EXPREF-8036,Repairs & Maintenance,Expense,VEND-005,Evergreen Technologies,48000,0,Sales,Kolkata,Synthetic operating expense
2025-09-04,JRN-9431,Expense,ZE-8036,EXPREF-8036,Input GST Recoverable,Other Current Asset,VEND-005,Evergreen Technologies,0,0,Sales,Kolkata,Synthetic operating expense
2025-09-04,JRN-9431,Expense,ZE-8036,EXPREF-8036,HDFC Bank Current A/c,Bank,VEND-005,Evergreen Technologies,0,48000,Sales,Kolkata,Synthetic operating expense
2025-10-19,JRN-9432,Expense,ZE-8037,EXPREF-8037,Software Subscription,Expense,VEND-005,Evergreen Technologies,32000,0,Sales,Delhi,Synthetic operating expense
2025-10-19,JRN-9432,Expense,ZE-8037,EXPREF-8037,Input GST Recoverable,Other Current Asset,VEND-005,Evergreen Technologies,1600,0,Sales,Delhi,Synthetic operating expense
2025-10-19,JRN-9432,Expense,ZE-8037,EXPREF-8037,ICICI Bank Current A/c,Bank,VEND-005,Evergreen Technologies,0,33600,Sales,Delhi,Synthetic operating expense
2025-10-13,JRN-9433,Expense,ZE-8038,EXPREF-8038,Office Supplies,Expense,VEND-004,Dyna Services,51000,0,Finance,Bengaluru,Synthetic operating expense
2025-10-13,JRN-9433,Expense,ZE-8038,EXPREF-8038,Input GST Recoverable,Other Current Asset,VEND-004,Dyna Services,9180,0,Finance,Bengaluru,Synthetic operating expense
2025-10-13,JRN-9433,Expense,ZE-8038,EXPREF-8038,ICICI Bank Current A/c,Bank,VEND-004,Dyna Services,0,60180,Finance,Bengaluru,Synthetic operating expense
2025-10-24,JRN-9434,Expense,ZE-8039,EXPREF-8039,Repairs & Maintenance,Expense,VEND-004,Dyna Services,44000,0,Operations,Bengaluru,Synthetic operating expense
2025-10-24,JRN-9434,Expense,ZE-8039,EXPREF-8039,Input GST Recoverable,Other Current Asset,VEND-004,Dyna Services,7920,0,Operations,Bengaluru,Synthetic operating expense
2025-10-24,JRN-9434,Expense,ZE-8039,EXPREF-8039,HDFC Bank Current A/c,Bank,VEND-004,Dyna Services,0,51920,Operations,Bengaluru,Synthetic operating expense
2025-10-19,JRN-9435,Expense,ZE-8040,EXPREF-8040,Travel Expense,Expense,VEND-001,Alpha Supplies Pvt Ltd,10000,0,Administration,Kolkata,Synthetic operating expense
2025-10-19,JRN-9435,Expense,ZE-8040,EXPREF-8040,Input GST Recoverable,Other Current Asset,VEND-001,Alpha Supplies Pvt Ltd,0,0,Administration,Kolkata,Synthetic operating expense
2025-10-19,JRN-9435,Expense,ZE-8040,EXPREF-8040,HDFC Bank Current A/c,Bank,VEND-001,Alpha Supplies Pvt Ltd,0,10000,Administration,Kolkata,Synthetic operating expense
2025-10-12,JRN-9436,Expense,ZE-8041,EXPREF-8041,Repairs & Maintenance,Expense,VEND-002,BoxPro Materials,24000,0,Finance,Kolkata,Synthetic operating expense
2025-10-12,JRN-9436,Expense,ZE-8041,EXPREF-8041,Input GST Recoverable,Other Current Asset,VEND-002,BoxPro Materials,0,0,Finance,Kolkata,Synthetic operating expense
2025-10-12,JRN-9436,Expense,ZE-8041,EXPREF-8041,ICICI Bank Current A/c,Bank,VEND-002,BoxPro Materials,0,24000,Finance,Kolkata,Synthetic operating expense
2025-10-02,JRN-9437,Expense,ZE-8042,EXPREF-8042,Marketing Expense,Expense,VEND-002,BoxPro Materials,75000,0,Technology,Mumbai,Synthetic operating expense
2025-10-02,JRN-9437,Expense,ZE-8042,EXPREF-8042,Input GST Recoverable,Other Current Asset,VEND-002,BoxPro Materials,0,0,Technology,Mumbai,Synthetic operating expense
2025-10-02,JRN-9437,Expense,ZE-8042,EXPREF-8042,HDFC Bank Current A/c,Bank,VEND-002,BoxPro Materials,0,75000,Technology,Mumbai,Synthetic operating expense
2025-11-03,JRN-9438,Expense,ZE-8043,EXPREF-8043,Office Supplies,Expense,VEND-007,Global Packaging,73000,0,Finance,Bengaluru,Synthetic operating expense
2025-11-03,JRN-9438,Expense,ZE-8043,EXPREF-8043,Input GST Recoverable,Other Current Asset,VEND-007,Global Packaging,3650,0,Finance,Bengaluru,Synthetic operating expense
2025-11-03,JRN-9438,Expense,ZE-8043,EXPREF-8043,ICICI Bank Current A/c,Bank,VEND-007,Global Packaging,0,76650,Finance,Bengaluru,Synthetic operating expense
2025-11-15,JRN-9439,Expense,ZE-8044,EXPREF-8044,Repairs & Maintenance,Expense,VEND-005,Evergreen Technologies,79000,0,Sales,Kolkata,Synthetic operating expense
2025-11-15,JRN-9439,Expense,ZE-8044,EXPREF-8044,Input GST Recoverable,Other Current Asset,VEND-005,Evergreen Technologies,0,0,Sales,Kolkata,Synthetic operating expense
2025-11-15,JRN-9439,Expense,ZE-8044,EXPREF-8044,ICICI Bank Current A/c,Bank,VEND-005,Evergreen Technologies,0,79000,Sales,Kolkata,Synthetic operating expense
2025-11-05,JRN-9440,Expense,ZE-8045,EXPREF-8045,Office Supplies,Expense,VEND-002,BoxPro Materials,18000,0,Operations,Mumbai,Synthetic operating expense
2025-11-05,JRN-9440,Expense,ZE-8045,EXPREF-8045,Input GST Recoverable,Other Current Asset,VEND-002,BoxPro Materials,3240,0,Operations,Mumbai,Synthetic operating expense
2025-11-05,JRN-9440,Expense,ZE-8045,EXPREF-8045,ICICI Bank Current A/c,Bank,VEND-002,BoxPro Materials,0,21240,Operations,Mumbai,Synthetic operating expense
2025-11-26,JRN-9441,Expense,ZE-8046,EXPREF-8046,Travel Expense,Expense,VEND-002,BoxPro Materials,24000,0,Sales,Ahmedabad,Synthetic operating expense
2025-11-26,JRN-9441,Expense,ZE-8046,EXPREF-8046,Input GST Recoverable,Other Current Asset,VEND-002,BoxPro Materials,4320,0,Sales,Ahmedabad,Synthetic operating expense
2025-11-26,JRN-9441,Expense,ZE-8046,EXPREF-8046,ICICI Bank Current A/c,Bank,VEND-002,BoxPro Materials,0,28320,Sales,Ahmedabad,Synthetic operating expense
2025-11-01,JRN-9442,Expense,ZE-8047,EXPREF-8047,Office Supplies,Expense,VEND-007,Global Packaging,20000,0,Administration,Kolkata,Synthetic operating expense
2025-11-01,JRN-9442,Expense,ZE-8047,EXPREF-8047,Input GST Recoverable,Other Current Asset,VEND-007,Global Packaging,1000,0,Administration,Kolkata,Synthetic operating expense
2025-11-01,JRN-9442,Expense,ZE-8047,EXPREF-8047,ICICI Bank Current A/c,Bank,VEND-007,Global Packaging,0,21000,Administration,Kolkata,Synthetic operating expense
2025-11-26,JRN-9443,Expense,ZE-8048,EXPREF-8048,Software Subscription,Expense,VEND-001,Alpha Supplies Pvt Ltd,30000,0,Technology,Ahmedabad,Synthetic operating expense
2025-11-26,JRN-9443,Expense,ZE-8048,EXPREF-8048,Input GST Recoverable,Other Current Asset,VEND-001,Alpha Supplies Pvt Ltd,0,0,Technology,Ahmedabad,Synthetic operating expense
2025-11-26,JRN-9443,Expense,ZE-8048,EXPREF-8048,HDFC Bank Current A/c,Bank,VEND-001,Alpha Supplies Pvt Ltd,0,30000,Technology,Ahmedabad,Synthetic operating expense
2025-12-21,JRN-9444,Expense,ZE-8049,EXPREF-8049,Marketing Expense,Expense,VEND-001,Alpha Supplies Pvt Ltd,67000,0,Technology,Bengaluru,Synthetic operating expense
2025-12-21,JRN-9444,Expense,ZE-8049,EXPREF-8049,Input GST Recoverable,Other Current Asset,VEND-001,Alpha Supplies Pvt Ltd,0,0,Technology,Bengaluru,Synthetic operating expense
2025-12-21,JRN-9444,Expense,ZE-8049,EXPREF-8049,ICICI Bank Current A/c,Bank,VEND-001,Alpha Supplies Pvt Ltd,0,67000,Technology,Bengaluru,Synthetic operating expense
2025-12-08,JRN-9445,Expense,ZE-8050,EXPREF-8050,Software Subscription,Expense,VEND-007,Global Packaging,54000,0,Technology,Ahmedabad,Synthetic operating expense
2025-12-08,JRN-9445,Expense,ZE-8050,EXPREF-8050,Input GST Recoverable,Other Current Asset,VEND-007,Global Packaging,9720,0,Technology,Ahmedabad,Synthetic operating expense
2025-12-08,JRN-9445,Expense,ZE-8050,EXPREF-8050,HDFC Bank Current A/c,Bank,VEND-007,Global Packaging,0,63720,Technology,Ahmedabad,Synthetic operating expense
2025-12-01,JRN-9446,Expense,ZE-8051,EXPREF-8051,Office Supplies,Expense,VEND-006,FastTrack Transport,38000,0,Administration,Kolkata,Synthetic operating expense
2025-12-01,JRN-9446,Expense,ZE-8051,EXPREF-8051,Input GST Recoverable,Other Current Asset,VEND-006,FastTrack Transport,0,0,Administration,Kolkata,Synthetic operating expense
2025-12-01,JRN-9446,Expense,ZE-8051,EXPREF-8051,ICICI Bank Current A/c,Bank,VEND-006,FastTrack Transport,0,38000,Administration,Kolkata,Synthetic operating expense
2025-12-02,JRN-9447,Expense,ZE-8052,EXPREF-8052,Office Supplies,Expense,VEND-005,Evergreen Technologies,19000,0,Finance,Ahmedabad,Synthetic operating expense
2025-12-02,JRN-9447,Expense,ZE-8052,EXPREF-8052,Input GST Recoverable,Other Current Asset,VEND-005,Evergreen Technologies,950,0,Finance,Ahmedabad,Synthetic operating expense
2025-12-02,JRN-9447,Expense,ZE-8052,EXPREF-8052,ICICI Bank Current A/c,Bank,VEND-005,Evergreen Technologies,0,19950,Finance,Ahmedabad,Synthetic operating expense
2025-12-21,JRN-9448,Expense,ZE-8053,EXPREF-8053,Software Subscription,Expense,VEND-002,BoxPro Materials,29000,0,Finance,Delhi,Synthetic operating expense
2025-12-21,JRN-9448,Expense,ZE-8053,EXPREF-8053,Input GST Recoverable,Other Current Asset,VEND-002,BoxPro Materials,5220,0,Finance,Delhi,Synthetic operating expense
2025-12-21,JRN-9448,Expense,ZE-8053,EXPREF-8053,HDFC Bank Current A/c,Bank,VEND-002,BoxPro Materials,0,34220,Finance,Delhi,Synthetic operating expense
2025-12-06,JRN-9449,Expense,ZE-8054,EXPREF-8054,Travel Expense,Expense,VEND-002,BoxPro Materials,72000,0,Finance,Kolkata,Synthetic operating expense
2025-12-06,JRN-9449,Expense,ZE-8054,EXPREF-8054,Input GST Recoverable,Other Current Asset,VEND-002,BoxPro Materials,3600,0,Finance,Kolkata,Synthetic operating expense
2025-12-06,JRN-9449,Expense,ZE-8054,EXPREF-8054,ICICI Bank Current A/c,Bank,VEND-002,BoxPro Materials,0,75600,Finance,Kolkata,Synthetic operating expense
2026-01-06,JRN-9450,Expense,ZE-8055,EXPREF-8055,Office Supplies,Expense,VEND-008,Horizon Security,15000,0,Technology,Bengaluru,Synthetic operating expense
2026-01-06,JRN-9450,Expense,ZE-8055,EXPREF-8055,Input GST Recoverable,Other Current Asset,VEND-008,Horizon Security,0,0,Technology,Bengaluru,Synthetic operating expense
2026-01-06,JRN-9450,Expense,ZE-8055,EXPREF-8055,ICICI Bank Current A/c,Bank,VEND-008,Horizon Security,0,15000,Technology,Bengaluru,Synthetic operating expense
2026-01-23,JRN-9451,Expense,ZE-8056,EXPREF-8056,Software Subscription,Expense,VEND-003,Crest Logistics,26000,0,Administration,Delhi,Synthetic operating expense
2026-01-23,JRN-9451,Expense,ZE-8056,EXPREF-8056,Input GST Recoverable,Other Current Asset,VEND-003,Crest Logistics,1300,0,Administration,Delhi,Synthetic operating expense
2026-01-23,JRN-9451,Expense,ZE-8056,EXPREF-8056,HDFC Bank Current A/c,Bank,VEND-003,Crest Logistics,0,27300,Administration,Delhi,Synthetic operating expense
2026-01-12,JRN-9452,Expense,ZE-8057,EXPREF-8057,Marketing Expense,Expense,VEND-005,Evergreen Technologies,23000,0,Technology,Delhi,Synthetic operating expense
2026-01-12,JRN-9452,Expense,ZE-8057,EXPREF-8057,Input GST Recoverable,Other Current Asset,VEND-005,Evergreen Technologies,1150,0,Technology,Delhi,Synthetic operating expense
2026-01-12,JRN-9452,Expense,ZE-8057,EXPREF-8057,HDFC Bank Current A/c,Bank,VEND-005,Evergreen Technologies,0,24150,Technology,Delhi,Synthetic operating expense
2026-01-01,JRN-9453,Expense,ZE-8058,EXPREF-8058,Office Supplies,Expense,VEND-005,Evergreen Technologies,77000,0,Sales,Mumbai,Synthetic operating expense
2026-01-01,JRN-9453,Expense,ZE-8058,EXPREF-8058,Input GST Recoverable,Other Current Asset,VEND-005,Evergreen Technologies,13860,0,Sales,Mumbai,Synthetic operating expense
2026-01-01,JRN-9453,Expense,ZE-8058,EXPREF-8058,ICICI Bank Current A/c,Bank,VEND-005,Evergreen Technologies,0,90860,Sales,Mumbai,Synthetic operating expense
2026-01-04,JRN-9454,Expense,ZE-8059,EXPREF-8059,Software Subscription,Expense,VEND-005,Evergreen Technologies,38000,0,Operations,Bengaluru,Synthetic operating expense
2026-01-04,JRN-9454,Expense,ZE-8059,EXPREF-8059,Input GST Recoverable,Other Current Asset,VEND-005,Evergreen Technologies,1900,0,Operations,Bengaluru,Synthetic operating expense
2026-01-04,JRN-9454,Expense,ZE-8059,EXPREF-8059,HDFC Bank Current A/c,Bank,VEND-005,Evergreen Technologies,0,39900,Operations,Bengaluru,Synthetic operating expense
2026-01-24,JRN-9455,Expense,ZE-8060,EXPREF-8060,Software Subscription,Expense,VEND-004,Dyna Services,14000,0,Sales,Ahmedabad,Synthetic operating expense
2026-01-24,JRN-9455,Expense,ZE-8060,EXPREF-8060,Input GST Recoverable,Other Current Asset,VEND-004,Dyna Services,700,0,Sales,Ahmedabad,Synthetic operating expense
2026-01-24,JRN-9455,Expense,ZE-8060,EXPREF-8060,HDFC Bank Current A/c,Bank,VEND-004,Dyna Services,0,14700,Sales,Ahmedabad,Synthetic operating expense
2026-02-15,JRN-9456,Expense,ZE-8061,EXPREF-8061,Travel Expense,Expense,VEND-006,FastTrack Transport,55000,0,Operations,Kolkata,Synthetic operating expense
2026-02-15,JRN-9456,Expense,ZE-8061,EXPREF-8061,Input GST Recoverable,Other Current Asset,VEND-006,FastTrack Transport,0,0,Operations,Kolkata,Synthetic operating expense
2026-02-15,JRN-9456,Expense,ZE-8061,EXPREF-8061,HDFC Bank Current A/c,Bank,VEND-006,FastTrack Transport,0,55000,Operations,Kolkata,Synthetic operating expense
2026-02-06,JRN-9457,Expense,ZE-8062,EXPREF-8062,Marketing Expense,Expense,VEND-002,BoxPro Materials,21000,0,Operations,Ahmedabad,Synthetic operating expense
2026-02-06,JRN-9457,Expense,ZE-8062,EXPREF-8062,Input GST Recoverable,Other Current Asset,VEND-002,BoxPro Materials,3780,0,Operations,Ahmedabad,Synthetic operating expense
2026-02-06,JRN-9457,Expense,ZE-8062,EXPREF-8062,ICICI Bank Current A/c,Bank,VEND-002,BoxPro Materials,0,24780,Operations,Ahmedabad,Synthetic operating expense
2026-02-05,JRN-9458,Expense,ZE-8063,EXPREF-8063,Marketing Expense,Expense,VEND-003,Crest Logistics,55000,0,Finance,Bengaluru,Synthetic operating expense
2026-02-05,JRN-9458,Expense,ZE-8063,EXPREF-8063,Input GST Recoverable,Other Current Asset,VEND-003,Crest Logistics,9900,0,Finance,Bengaluru,Synthetic operating expense
2026-02-05,JRN-9458,Expense,ZE-8063,EXPREF-8063,ICICI Bank Current A/c,Bank,VEND-003,Crest Logistics,0,64900,Finance,Bengaluru,Synthetic operating expense
2026-02-05,JRN-9459,Expense,ZE-8064,EXPREF-8064,Travel Expense,Expense,VEND-007,Global Packaging,47000,0,Sales,Mumbai,Synthetic operating expense
2026-02-05,JRN-9459,Expense,ZE-8064,EXPREF-8064,Input GST Recoverable,Other Current Asset,VEND-007,Global Packaging,8460,0,Sales,Mumbai,Synthetic operating expense
2026-02-05,JRN-9459,Expense,ZE-8064,EXPREF-8064,ICICI Bank Current A/c,Bank,VEND-007,Global Packaging,0,55460,Sales,Mumbai,Synthetic operating expense
2026-02-21,JRN-9460,Expense,ZE-8065,EXPREF-8065,Marketing Expense,Expense,VEND-005,Evergreen Technologies,73000,0,Sales,Bengaluru,Synthetic operating expense
